Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,pH,F_pH,Turb,F_Turb
sfbfmwq,P,7/10/2017 21:30,0,1,,23.2,<0> ,2.61,<0> ,1.4,<0> ,71,<0> ,6,<0> ,1.67,<0> ,1.71,<3> ,7.7,<0> ,57,<0> 
sfbfmwq,P,7/10/2017 21:45,0,1,,23.1,<0> ,2.63,<0> ,1.4,<0> ,68,<0> ,5.8,<0> ,1.71,<0> ,1.75,<3> ,7.7,<0> ,56,<0> 
sfbfmwq,P,7/10/2017 22:00,0,1,,23.1,<0> ,2.6,<0> ,1.3,<0> ,71.8,<0> ,6.1,<0> ,1.76,<0> ,1.8,<3> ,7.7,<0> ,56,<0> 
sfbfmwq,P,7/10/2017 22:15,0,1,,23,<0> ,2.63,<0> ,1.4,<0> ,71.4,<0> ,6.1,<0> ,1.81,<0> ,1.84,<3> ,7.7,<0> ,54,<0> 
sfbfmwq,P,7/10/2017 22:30,0,1,,22.9,<0> ,2.63,<0> ,1.4,<0> ,71.6,<0> ,6.1,<0> ,1.87,<0> ,1.91,<3> ,7.7,<0> ,54,<0> 
sfbfmwq,P,7/10/2017 22:45,0,1,,22.9,<0> ,2.63,<0> ,1.4,<0> ,71.5,<0> ,6.1,<0> ,1.94,<0> ,1.98,<3> ,7.7,<0> ,54,<0> 
sfbfmwq,P,7/10/2017 23:00,0,1,,22.8,<0> ,2.62,<0> ,1.4,<0> ,73.2,<0> ,6.3,<0> ,2.01,<0> ,2.05,<3> ,7.7,<0> ,53,<0> 
sfbfmwq,P,7/10/2017 23:15,0,1,,22.4,<0> ,2.5,<0> ,1.3,<0> ,75.4,<0> ,6.5,<0> ,2.09,<0> ,2.12,<3> ,7.7,<0> ,55,<0> 
sfbfmwq,P,7/10/2017 23:30,0,1,,22.2,<0> ,2.56,<0> ,1.3,<0> ,76.1,<0> ,6.6,<0> ,2.16,<0> ,2.19,<3> ,7.7,<0> ,54,<0> 
sfbfmwq,P,7/10/2017 23:45,0,1,,22.3,<0> ,2.62,<0> ,1.4,<0> ,73.9,<0> ,6.4,<0> ,2.23,<0> ,2.26,<3> ,7.7,<0> ,55,<0> 
sfbfmwq,P,7/11/2017 0:00,0,1,,22.6,<0> ,2.56,<0> ,1.3,<0> ,70.4,<0> ,6,<0> ,2.3,<0> ,2.33,<3> ,7.7,<0> ,56,<0> 
sfbfmwq,P,7/11/2017 0:15,0,1,,22.6,<0> ,2.43,<0> ,1.3,<0> ,69.3,<0> ,5.9,<0> ,2.36,<0> ,2.39,<3> ,7.6,<0> ,57,<0> 
sfbfmwq,P,7/11/2017 0:30,0,1,,22.5,<0> ,2.35,<0> ,1.2,<0> ,69.7,<0> ,6,<0> ,2.43,<0> ,2.46,<3> ,7.6,<0> ,58,<0> 
sfbfmwq,P,7/11/2017 0:45,0,1,,22.4,<0> ,2.43,<0> ,1.3,<0> ,72.8,<0> ,6.3,<0> ,2.48,<0> ,2.51,<3> ,7.6,<0> ,55,<0> 
sfbfmwq,P,7/11/2017 1:00,0,1,,22.3,<0> ,2.46,<0> ,1.3,<0> ,73.9,<0> ,6.4,<0> ,2.53,<0> ,2.56,<3> ,7.6,<0> ,57,<0> 
sfbfmwq,P,7/11/2017 1:15,0,1,,22.2,<0> ,2.54,<0> ,1.3,<0> ,77.3,<0> ,6.7,<0> ,2.58,<0> ,2.61,<3> ,7.7,<0> ,56,<0> 
sfbfmwq,P,7/11/2017 1:30,0,1,,22.1,<0> ,2.66,<0> ,1.4,<0> ,78.7,<0> ,6.8,<0> ,2.61,<0> ,2.64,<3> ,7.7,<0> ,56,<0> 
sfbfmwq,P,7/11/2017 1:45,0,1,,22.2,<0> ,2.7,<0> ,1.4,<0> ,81,<0> ,7,<0> ,2.65,<0> ,2.68,<3> ,7.8,<0> ,58,<0> 
sfbfmwq,P,7/11/2017 2:00,0,1,,22.4,<0> ,2.77,<0> ,1.4,<0> ,83.3,<0> ,7.2,<0> ,2.67,<0> ,2.7,<3> ,7.8,<0> ,62,<0> 
sfbfmwq,P,7/11/2017 2:15,0,1,,22.4,<0> ,2.81,<0> ,1.5,<0> ,84,<0> ,7.2,<0> ,2.69,<0> ,2.72,<3> ,7.8,<0> ,64,<0> 
sfbfmwq,P,7/11/2017 2:30,0,1,,22.4,<0> ,2.83,<0> ,1.5,<0> ,84.7,<0> ,7.3,<0> ,2.7,<0> ,2.73,<3> ,7.8,<0> ,61,<0> 
sfbfmwq,P,7/11/2017 2:45,0,1,,22.5,<0> ,2.84,<0> ,1.5,<0> ,85.1,<0> ,7.3,<0> ,2.71,<0> ,2.74,<3> ,7.8,<0> ,61,<0> 
sfbfmwq,P,7/11/2017 3:00,0,1,,22.5,<0> ,2.85,<0> ,1.5,<0> ,85.3,<0> ,7.3,<0> ,2.71,<0> ,2.74,<3> ,7.7,<0> ,60,<0> 
sfbfmwq,P,7/11/2017 3:15,0,1,,22.5,<0> ,2.86,<0> ,1.5,<0> ,83.3,<0> ,7.2,<0> ,2.7,<0> ,2.73,<3> ,7.7,<0> ,56,<0> 
sfbfmwq,P,7/11/2017 3:30,0,1,,22.4,<0> ,2.86,<0> ,1.5,<0> ,84.3,<0> ,7.3,<0> ,2.69,<0> ,2.72,<3> ,7.7,<0> ,58,<0> 
sfbfmwq,P,7/11/2017 3:45,0,1,,22.3,<0> ,2.82,<0> ,1.5,<0> ,83.3,<0> ,7.2,<0> ,2.67,<0> ,2.7,<3> ,7.7,<0> ,59,<0> 
sfbfmwq,P,7/11/2017 4:00,0,1,,22.2,<0> ,2.8,<0> ,1.5,<0> ,83.3,<0> ,7.2,<0> ,2.64,<0> ,2.67,<3> ,7.7,<0> ,62,<0> 
sfbfmwq,P,7/11/2017 4:15,0,1,,22.1,<0> ,2.77,<0> ,1.4,<0> ,81.9,<0> ,7.1,<0> ,2.6,<0> ,2.63,<3> ,7.7,<0> ,64,<0> 
sfbfmwq,P,7/11/2017 4:30,0,1,,22,<0> ,2.69,<0> ,1.4,<0> ,79.4,<0> ,6.9,<0> ,2.54,<0> ,2.57,<3> ,7.8,<0> ,75,<0> 
sfbfmwq,P,7/11/2017 4:45,0,1,,21.7,<0> ,2.57,<0> ,1.3,<0> ,73.6,<0> ,6.4,<0> ,2.47,<0> ,2.5,<3> ,7.7,<0> ,71,<0> 
sfbfmwq,P,7/11/2017 5:00,0,1,,21.7,<0> ,2.5,<0> ,1.3,<0> ,71.2,<0> ,6.2,<0> ,2.39,<0> ,2.42,<3> ,7.7,<0> ,72,<0> 
sfbfmwq,P,7/11/2017 5:15,0,1,,21.6,<0> ,2.46,<0> ,1.3,<0> ,68.4,<0> ,6,<0> ,2.3,<0> ,2.33,<3> ,7.6,<0> ,70,<0> 
sfbfmwq,P,7/11/2017 5:30,0,1,,21.6,<0> ,2.48,<0> ,1.3,<0> ,67.2,<0> ,5.9,<0> ,2.2,<0> ,2.23,<3> ,7.6,<0> ,73,<0> 
sfbfmwq,P,7/11/2017 5:45,0,1,,21.5,<0> ,2.53,<0> ,1.3,<0> ,66.6,<0> ,5.8,<0> ,2.1,<0> ,2.12,<3> ,7.6,<0> ,70,<0> 
sfbfmwq,P,7/11/2017 6:00,0,1,,21.4,<0> ,2.56,<0> ,1.3,<0> ,65.8,<0> ,5.8,<0> ,2.01,<0> ,2.03,<3> ,7.6,<0> ,68,<0> 
sfbfmwq,P,7/11/2017 6:15,0,1,,21.3,<0> ,2.59,<0> ,1.3,<0> ,65,<0> ,5.7,<0> ,1.93,<0> ,1.95,<3> ,7.6,<0> ,65,<0> 
sfbfmwq,P,7/11/2017 6:30,0,1,,21.3,<0> ,2.62,<0> ,1.4,<0> ,64,<0> ,5.6,<0> ,1.84,<0> ,1.86,<3> ,7.7,<0> ,63,<0> 
sfbfmwq,P,7/11/2017 6:45,0,1,,21.2,<0> ,2.63,<0> ,1.4,<0> ,63.4,<0> ,5.6,<0> ,1.76,<0> ,1.78,<3> ,7.7,<0> ,66,<0> 
sfbfmwq,P,7/11/2017 7:00,0,1,,21.2,<0> ,2.65,<0> ,1.4,<0> ,62.4,<0> ,5.5,<0> ,1.68,<0> ,1.7,<3> ,7.7,<0> ,66,<0> 
sfbfmwq,P,7/11/2017 7:15,0,1,,21.1,<0> ,2.68,<0> ,1.4,<0> ,61.4,<0> ,5.4,<0> ,1.61,<0> ,1.63,<3> ,7.7,<0> ,66,<0> 
sfbfmwq,P,7/11/2017 7:30,0,1,,21.1,<0> ,2.7,<0> ,1.4,<0> ,60.3,<0> ,5.3,<0> ,1.54,<0> ,1.56,<3> ,7.7,<0> ,65,<0> 
sfbfmwq,P,7/11/2017 7:45,0,1,,21,<0> ,2.75,<0> ,1.4,<0> ,59.3,<0> ,5.2,<0> ,1.48,<0> ,1.5,<3> ,7.7,<0> ,65,<0> 
sfbfmwq,P,7/11/2017 8:00,0,1,,21,<0> ,2.81,<0> ,1.5,<0> ,58.3,<0> ,5.2,<0> ,1.42,<0> ,1.44,<3> ,7.7,<0> ,66,<0> 
sfbfmwq,P,7/11/2017 8:15,0,1,,20.9,<0> ,2.83,<0> ,1.5,<0> ,57.9,<0> ,5.1,<0> ,1.38,<0> ,1.39,<3> ,7.6,<0> ,65,<0> 
sfbfmwq,P,7/11/2017 8:30,0,1,,20.9,<0> ,2.86,<0> ,1.5,<0> ,57.9,<0> ,5.1,<0> ,1.33,<0> ,1.34,<3> ,7.6,<0> ,61,<0> 
sfbfmwq,P,7/11/2017 8:45,0,1,,21,<0> ,2.91,<0> ,1.5,<0> ,57.9,<0> ,5.1,<0> ,1.28,<0> ,1.29,<3> ,7.6,<0> ,61,<0> 
sfbfmwq,P,7/11/2017 9:00,0,1,,21,<0> ,2.96,<0> ,1.6,<0> ,58,<0> ,5.1,<0> ,1.23,<0> ,1.24,<3> ,7.6,<0> ,62,<0> 
sfbfmwq,P,7/11/2017 9:15,0,1,,21.1,<0> ,3,<0> ,1.6,<0> ,58.5,<0> ,5.2,<0> ,1.18,<0> ,1.2,<3> ,7.6,<0> ,64,<0> 
sfbfmwq,P,7/11/2017 9:30,0,1,,21.2,<0> ,3.04,<0> ,1.6,<0> ,58.9,<0> ,5.2,<0> ,1.13,<0> ,1.15,<3> ,7.6,<0> ,70,<0> 
sfbfmwq,P,7/11/2017 9:45,0,1,,21.3,<0> ,3.11,<0> ,1.6,<0> ,59.8,<0> ,5.3,<0> ,1.09,<0> ,1.1,<3> ,7.6,<0> ,69,<0> 
sfbfmwq,P,7/11/2017 10:00,0,1,,21.4,<0> (CND),3.2,<0> (CND),1.7,<0> (CND),63,<0> (CND),5.5,<0> (CND),1.06,<0> (CND),1.07,<3> ,7.6,<0> (CND),66,<0> (CND)
sfbfmwq,P,7/11/2017 10:15,0,1,,21.5,<0> ,3.26,<0> ,1.7,<0> ,59.6,<0> ,5.2,<0> ,1.03,<0> ,1.05,<3> ,7.6,<0> ,65,<0> 
sfbfmwq,P,7/11/2017 10:30,0,1,,21.6,<0> ,3.29,<0> ,1.7,<0> ,60.5,<0> ,5.3,<0> ,1,<0> ,1.02,<3> ,7.6,<0> ,69,<0> 
sfbfmwq,P,7/11/2017 10:45,0,1,,21.7,<0> ,3.3,<0> ,1.7,<0> ,61.2,<0> ,5.3,<0> ,0.98,<0> ,1,<3> ,7.6,<0> ,76,<0> 
sfbfmwq,P,7/11/2017 11:00,0,1,,21.9,<0> ,3.33,<0> ,1.7,<0> ,62.8,<0> ,5.5,<0> ,0.97,<0> ,0.99,<3> ,7.6,<0> ,71,<0> 
sfbfmwq,P,7/11/2017 11:15,0,1,,22.1,<0> ,3.31,<0> ,1.7,<0> ,61.8,<0> ,5.3,<0> ,0.98,<0> ,1,<3> ,7.6,<0> ,80,<0> 
sfbfmwq,P,7/11/2017 11:30,0,1,,22.4,<0> ,3.17,<0> ,1.7,<0> ,66.7,<0> ,5.7,<0> ,1.01,<0> ,1.03,<3> ,7.6,<0> ,89,<0> 
sfbfmwq,P,7/11/2017 11:45,0,1,,22.6,<0> ,3.09,<0> ,1.6,<0> ,68.5,<0> ,5.9,<0> ,1.07,<0> ,1.09,<3> ,7.6,<0> ,80,<0> 
sfbfmwq,P,7/11/2017 12:00,0,1,,22.5,<0> ,2.97,<0> ,1.6,<0> ,72.4,<0> ,6.2,<0> ,1.15,<0> ,1.17,<3> ,7.7,<0> ,78,<0> 
sfbfmwq,P,7/11/2017 12:15,0,1,,21.6,<0> ,2.71,<0> ,1.4,<0> ,77,<0> ,6.7,<0> ,1.24,<0> ,1.26,<3> ,7.8,<0> ,77,<0> 
sfbfmwq,P,7/11/2017 12:30,0,1,,21.7,<0> ,2.66,<0> ,1.4,<0> ,79,<0> ,6.9,<0> ,1.34,<0> ,1.36,<3> ,7.8,<0> ,80,<0> 
sfbfmwq,P,7/11/2017 12:45,0,1,,21.8,<0> ,2.66,<0> ,1.4,<0> ,80,<0> ,7,<0> ,1.44,<0> ,1.46,<3> ,7.8,<0> ,82,<0> 
sfbfmwq,P,7/11/2017 13:00,0,1,,21.9,<0> ,2.66,<0> ,1.4,<0> ,81,<0> ,7,<0> ,1.55,<0> ,1.57,<3> ,7.9,<0> ,79,<0> 
sfbfmwq,P,7/11/2017 13:15,0,1,,21.9,<0> ,2.67,<0> ,1.4,<0> ,80.3,<0> ,7,<0> ,1.66,<0> ,1.68,<3> ,7.8,<0> ,77,<0> 
sfbfmwq,P,7/11/2017 13:30,0,1,,22.4,<0> ,3.02,<0> ,1.6,<0> ,68.5,<0> ,5.9,<0> ,1.77,<0> ,1.79,<3> ,7.6,<0> ,81,<0> 
sfbfmwq,P,7/11/2017 13:45,0,1,,23.1,<0> ,2.88,<0> ,1.5,<0> ,67.5,<0> ,5.7,<0> ,1.88,<0> ,1.9,<3> ,7.6,<0> ,106,<0> 
sfbfmwq,P,7/11/2017 14:00,0,1,,23,<0> ,2.76,<0> ,1.4,<0> ,67,<0> ,5.7,<0> ,1.98,<0> ,2,<3> ,7.6,<0> ,148,<0> 
sfbfmwq,P,7/11/2017 14:15,0,1,,23.4,<0> ,2.68,<0> ,1.4,<0> ,66,<0> ,5.6,<0> ,2.07,<0> ,2.1,<3> ,7.5,<0> ,165,<0> 
sfbfmwq,P,7/11/2017 14:30,0,1,,23.2,<0> ,2.51,<0> ,1.3,<0> ,66.3,<0> ,5.6,<0> ,2.15,<0> ,2.18,<3> ,7.4,<0> ,165,<0> 
sfbfmwq,P,7/11/2017 14:45,0,1,,23.1,<0> ,2.35,<0> ,1.2,<0> ,67.6,<0> ,5.8,<0> ,2.23,<0> ,2.26,<3> ,7.4,<0> ,173,<0> 
sfbfmwq,P,7/11/2017 15:00,0,1,,23.1,<0> ,2.29,<0> ,1.2,<0> ,68.1,<0> ,5.8,<0> ,2.29,<0> ,2.32,<3> ,7.3,<0> ,126,<0> 
sfbfmwq,P,7/11/2017 15:15,0,1,,23.1,<0> ,2.23,<0> ,1.1,<0> ,68.9,<0> ,5.9,<0> ,2.35,<0> ,2.38,<3> ,7.3,<0> ,130,<0> 
sfbfmwq,P,7/11/2017 15:30,0,1,,23,<0> ,2.2,<0> ,1.1,<0> ,69.2,<0> ,5.9,<0> ,2.39,<0> ,2.42,<3> ,7.3,<0> ,124,<0> 
sfbfmwq,P,7/11/2017 15:45,0,1,,23,<0> ,2.19,<0> ,1.1,<0> ,69.1,<0> ,5.9,<0> ,2.43,<0> ,2.46,<3> ,7.3,<0> ,101,<0> 
sfbfmwq,P,7/11/2017 16:00,0,1,,23,<0> ,2.18,<0> ,1.1,<0> ,68,<0> ,5.8,<0> ,2.45,<0> ,2.48,<3> ,7.3,<0> ,96,<0> 
sfbfmwq,P,7/11/2017 16:15,0,1,,23.1,<0> ,2.17,<0> ,1.1,<0> ,69.2,<0> ,5.9,<0> ,2.46,<0> ,2.49,<3> ,7.3,<0> ,90,<0> 
sfbfmwq,P,7/11/2017 16:30,0,1,,23.1,<0> ,2.16,<0> ,1.1,<0> ,69.1,<0> ,5.9,<0> ,2.47,<0> ,2.5,<3> ,7.3,<0> ,93,<0> 
sfbfmwq,P,7/11/2017 16:45,0,1,,23.1,<0> ,2.16,<0> ,1.1,<0> ,68,<0> ,5.8,<0> ,2.47,<0> ,2.5,<3> ,7.3,<0> ,94,<0> 
sfbfmwq,P,7/11/2017 17:00,0,1,,23.1,<0> ,2.18,<0> ,1.1,<0> ,69.7,<0> ,5.9,<0> ,2.47,<0> ,2.5,<3> ,7.3,<0> ,99,<0> 
sfbfmwq,P,7/11/2017 17:15,0,1,,23.1,<0> ,2.19,<0> ,1.1,<0> ,69.7,<0> ,5.9,<0> ,2.46,<0> ,2.49,<3> ,7.3,<0> ,98,<0> 
sfbfmwq,P,7/11/2017 17:30,0,1,,23.2,<0> ,2.21,<0> ,1.1,<0> ,69.9,<0> ,5.9,<0> ,2.44,<0> ,2.47,<3> ,7.3,<0> ,99,<0> 
sfbfmwq,P,7/11/2017 17:45,0,1,,23.2,<0> ,2.24,<0> ,1.2,<0> ,69.1,<0> ,5.9,<0> ,2.41,<0> ,2.44,<3> ,7.4,<0> ,95,<0> 
sfbfmwq,P,7/11/2017 18:00,0,1,,23.2,<0> ,2.26,<0> ,1.2,<0> ,68.7,<0> ,5.8,<0> ,2.37,<0> ,2.4,<3> ,7.4,<0> ,96,<0> 
sfbfmwq,P,7/11/2017 18:15,0,1,,23.3,<0> ,2.29,<0> ,1.2,<0> ,68.8,<0> ,5.8,<0> ,2.33,<0> ,2.36,<3> ,7.4,<0> ,90,<0> 
sfbfmwq,P,7/11/2017 18:30,0,1,,23.3,<0> ,2.36,<0> ,1.2,<0> ,69.7,<0> ,5.9,<0> ,2.29,<0> ,2.32,<3> ,7.4,<0> ,89,<0> 
sfbfmwq,P,7/11/2017 18:45,0,1,,23.3,<0> ,2.44,<0> ,1.3,<0> ,69.3,<0> ,5.9,<0> ,2.23,<0> ,2.26,<3> ,7.4,<0> ,84,<0> 
sfbfmwq,P,7/11/2017 19:00,0,1,,23.5,<0> ,2.54,<0> ,1.3,<0> ,69.3,<0> ,5.8,<0> ,2.17,<0> ,2.2,<3> ,7.5,<0> ,82,<0> 
sfbfmwq,P,7/11/2017 19:15,0,1,,23.5,<0> ,2.63,<0> ,1.4,<0> ,70.1,<0> ,5.9,<0> ,2.1,<0> ,2.13,<3> ,7.5,<0> ,80,<0> 
sfbfmwq,P,7/11/2017 19:30,0,1,,23.3,<0> ,2.64,<0> ,1.4,<0> ,69.4,<0> ,5.9,<0> ,2.03,<0> ,2.06,<3> ,7.5,<0> ,80,<0> 
sfbfmwq,P,7/11/2017 19:45,0,1,,23.2,<0> ,2.75,<0> ,1.4,<0> ,69.2,<0> ,5.9,<0> ,1.95,<0> ,1.98,<3> ,7.6,<0> ,74,<0> 
sfbfmwq,P,7/11/2017 20:00,0,1,,23.1,<0> ,2.79,<0> ,1.4,<0> ,69,<0> ,5.9,<0> ,1.88,<0> ,1.91,<3> ,7.6,<0> ,73,<0> 
sfbfmwq,P,7/11/2017 20:15,0,1,,23,<0> ,2.8,<0> ,1.5,<0> ,69.4,<0> ,5.9,<0> ,1.82,<0> ,1.85,<3> ,7.6,<0> ,68,<0> 
sfbfmwq,P,7/11/2017 20:30,0,1,,22.9,<0> ,2.8,<0> ,1.5,<0> ,71.4,<0> ,6.1,<0> ,1.77,<0> ,1.79,<3> ,7.7,<0> ,65,<0> 
sfbfmwq,P,7/11/2017 20:45,0,1,,22.9,<0> ,2.8,<0> ,1.5,<0> ,72.4,<0> ,6.2,<0> ,1.72,<0> ,1.74,<3> ,7.7,<0> ,62,<0> 
sfbfmwq,P,7/11/2017 21:00,0,1,,22.8,<0> ,2.78,<0> ,1.4,<0> ,72.2,<0> ,6.2,<0> ,1.68,<0> ,1.7,<3> ,7.7,<0> ,62,<0> 
sfbfmwq,P,7/11/2017 21:15,0,1,,22.8,<0> ,2.78,<0> ,1.4,<0> ,72.5,<0> ,6.2,<0> ,1.66,<0> ,1.68,<3> ,7.7,<0> ,59,<0> 
sfbfmwq,P,7/11/2017 21:30,0,1,,22.7,<0> ,2.78,<0> ,1.4,<0> ,71.2,<0> ,6.1,<0> ,1.64,<0> ,1.66,<3> ,7.7,<0> ,61,<0> 
sfbfmwq,P,7/11/2017 21:45,0,1,,22.7,<0> ,2.78,<0> ,1.4,<0> ,69.1,<0> ,5.9,<0> ,1.65,<0> ,1.67,<3> ,7.7,<0> ,59,<0> 
sfbfmwq,P,7/11/2017 22:00,0,1,,22.8,<0> ,2.69,<0> ,1.4,<0> ,68.6,<0> ,5.9,<0> ,1.67,<0> ,1.69,<3> ,7.6,<0> ,68,<0> 
sfbfmwq,P,7/11/2017 22:15,0,1,,22.7,<0> ,2.69,<0> ,1.4,<0> ,67.4,<0> ,5.8,<0> ,1.69,<0> ,1.71,<3> ,7.6,<0> ,64,<0> 
sfbfmwq,P,7/11/2017 22:30,0,1,,22.7,<0> ,2.65,<0> ,1.4,<0> ,67.5,<0> ,5.8,<0> ,1.73,<0> ,1.75,<3> ,7.6,<0> ,70,<0> 
sfbfmwq,P,7/11/2017 22:45,0,1,,22.6,<0> ,2.66,<0> ,1.4,<0> ,67.5,<0> ,5.8,<0> ,1.78,<0> ,1.8,<3> ,7.6,<0> ,68,<0> 
sfbfmwq,P,7/11/2017 23:00,0,1,,22.6,<0> ,2.72,<0> ,1.4,<0> ,67.9,<0> ,5.8,<0> ,1.83,<0> ,1.85,<3> ,7.6,<0> ,65,<0> 
sfbfmwq,P,7/11/2017 23:15,0,1,,22.5,<0> ,2.74,<0> ,1.4,<0> ,68.5,<0> ,5.9,<0> ,1.89,<0> ,1.91,<3> ,7.6,<0> ,63,<0> 
sfbfmwq,P,7/11/2017 23:30,0,1,,22.4,<0> ,2.68,<0> ,1.4,<0> ,68.8,<0> ,5.9,<0> ,1.96,<0> ,1.98,<3> ,7.6,<0> ,67,<0> 
sfbfmwq,P,7/11/2017 23:45,0,1,,22.4,<0> ,2.62,<0> ,1.4,<0> ,68.5,<0> ,5.9,<0> ,2.03,<0> ,2.05,<3> ,7.6,<0> ,68,<0> 
sfbfmwq,P,7/12/2017 0:00,0,1,,21.7,<0> ,2.63,<0> ,1.4,<0> ,77.5,<0> ,6.8,<0> ,2.1,<0> ,2.12,<3> ,7.7,<0> ,58,<0> 
sfbfmwq,P,7/12/2017 0:15,0,1,,21.7,<0> ,2.66,<0> ,1.4,<0> ,76.9,<0> ,6.7,<0> ,2.17,<0> ,2.19,<3> ,7.7,<0> ,56,<0> 
sfbfmwq,P,7/12/2017 0:30,0,1,,21.8,<0> ,2.7,<0> ,1.4,<0> ,75.3,<0> ,6.6,<0> ,2.23,<0> ,2.25,<3> ,7.7,<0> ,58,<0> 
sfbfmwq,P,7/12/2017 0:45,0,1,,21.7,<0> ,2.7,<0> ,1.4,<0> ,76.9,<0> ,6.7,<0> ,2.3,<0> ,2.32,<3> ,7.7,<0> ,55,<0> 
sfbfmwq,P,7/12/2017 1:00,0,1,,21.6,<0> ,2.7,<0> ,1.4,<0> ,80,<0> ,7,<0> ,2.36,<0> ,2.38,<3> ,7.8,<0> ,53,<0> 
sfbfmwq,P,7/12/2017 1:15,0,1,,21.7,<0> ,2.71,<0> ,1.4,<0> ,80.5,<0> ,7,<0> ,2.43,<0> ,2.45,<3> ,7.8,<0> ,57,<0> 
sfbfmwq,P,7/12/2017 1:30,0,1,,21.8,<0> ,2.64,<0> ,1.4,<0> ,75.8,<0> ,6.6,<0> ,2.48,<0> ,2.5,<3> ,7.7,<0> ,61,<0> 
sfbfmwq,P,7/12/2017 1:45,0,1,,21.8,<0> ,2.62,<0> ,1.4,<0> ,76.7,<0> ,6.7,<0> ,2.53,<0> ,2.55,<3> ,7.7,<0> ,59,<0> 
sfbfmwq,P,7/12/2017 2:00,0,1,,21.8,<0> ,2.58,<0> ,1.3,<0> ,76,<0> ,6.6,<0> ,2.57,<0> ,2.59,<3> ,7.6,<0> ,63,<0> 
sfbfmwq,P,7/12/2017 2:15,0,1,,21.8,<0> ,2.66,<0> ,1.4,<0> ,79.5,<0> ,6.9,<0> ,2.61,<0> ,2.63,<3> ,7.7,<0> ,58,<0> 
sfbfmwq,P,7/12/2017 2:30,0,1,,21.8,<0> ,2.74,<0> ,1.4,<0> ,81.5,<0> ,7.1,<0> ,2.64,<0> ,2.66,<3> ,7.8,<0> ,59,<0> 
sfbfmwq,P,7/12/2017 2:45,0,1,,21.9,<0> ,2.77,<0> ,1.4,<0> ,82.1,<0> ,7.1,<0> ,2.66,<0> ,2.68,<3> ,7.7,<0> ,58,<0> 
sfbfmwq,P,7/12/2017 3:00,0,1,,22,<0> ,2.83,<0> ,1.5,<0> ,82.7,<0> ,7.2,<0> ,2.68,<0> ,2.7,<3> ,7.7,<0> ,59,<0> 
sfbfmwq,P,7/12/2017 3:15,0,1,,22.1,<0> ,2.86,<0> ,1.5,<0> ,83.8,<0> ,7.3,<0> ,2.69,<0> ,2.71,<3> ,7.7,<0> ,59,<0> 
sfbfmwq,P,7/12/2017 3:30,0,1,,22.1,<0> ,2.88,<0> ,1.5,<0> ,84.2,<0> ,7.3,<0> ,2.69,<0> ,2.71,<3> ,7.7,<0> ,57,<0> 
sfbfmwq,P,7/12/2017 3:45,0,1,,22,<0> ,2.87,<0> ,1.5,<0> ,82.1,<0> ,7.1,<0> ,2.69,<0> ,2.7,<3> ,7.7,<0> ,55,<0> 
sfbfmwq,P,7/12/2017 4:00,0,1,,21.9,<0> ,2.85,<0> ,1.5,<0> ,84,<0> ,7.3,<0> ,2.68,<0> ,2.69,<3> ,7.7,<0> ,55,<0> 
sfbfmwq,P,7/12/2017 4:15,0,1,,21.8,<0> ,2.82,<0> ,1.5,<0> ,82.3,<0> ,7.2,<0> ,2.66,<0> ,2.67,<3> ,7.7,<0> ,57,<0> 
sfbfmwq,P,7/12/2017 4:30,0,1,,21.7,<0> ,2.78,<0> ,1.4,<0> ,81.6,<0> ,7.1,<0> ,2.63,<0> ,2.64,<3> ,7.7,<0> ,58,<0> 
sfbfmwq,P,7/12/2017 4:45,0,1,,21.5,<0> ,2.69,<0> ,1.4,<0> ,77.8,<0> ,6.8,<0> ,2.59,<0> ,2.6,<3> ,7.7,<0> ,62,<0> 
sfbfmwq,P,7/12/2017 5:00,0,1,,21.3,<0> ,2.64,<0> ,1.4,<0> ,74.9,<0> ,6.6,<0> ,2.53,<0> ,2.54,<3> ,7.6,<0> ,63,<0> 
sfbfmwq,P,7/12/2017 5:15,0,1,,21.2,<0> ,2.61,<0> ,1.4,<0> ,72.5,<0> ,6.4,<0> ,2.47,<0> ,2.48,<3> ,7.6,<0> ,64,<0> 
sfbfmwq,P,7/12/2017 5:30,0,1,,21.2,<0> ,2.64,<0> ,1.4,<0> ,71.8,<0> ,6.3,<0> ,2.39,<0> ,2.4,<3> ,7.6,<0> ,64,<0> 
sfbfmwq,P,7/12/2017 5:45,0,1,,21,<0> ,2.65,<0> ,1.4,<0> ,70.9,<0> ,6.3,<0> ,2.3,<0> ,2.31,<3> ,7.6,<0> ,64,<0> 
sfbfmwq,P,7/12/2017 6:00,0,1,,21,<0> ,2.67,<0> ,1.4,<0> ,70.9,<0> ,6.3,<0> ,2.21,<0> ,2.22,<3> ,7.6,<0> ,63,<0> 
sfbfmwq,P,7/12/2017 6:15,0,1,,20.9,<0> ,2.67,<0> ,1.4,<0> ,69.2,<0> ,6.1,<0> ,2.12,<0> ,2.12,<3> ,7.6,<0> ,66,<0> 
